ozone,ozoneP,pm,pmP,diesel,dieselP,pest,pestP,traffic,trafficP,drink,drinkP,lead,leadP,haz,hazP,iwb,iwbP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,lbw,lbwP,cvd,cvdP,edu,eduP,pov,povP,unemp,unempP,housingB,housingBP
0.06236471,88.69943995,6.830675183,6.197884256,0.074758289,27.8033603,0,0,784.6948497,43.05,407.9316987,45.36030973,8.064710564,2.646502836,0.07,9.556585043,0,0,0,0,18.62735804,2.274396717,2.028624767,42.89,45.96211366,5.02,52.84834488,14.87,65.45363908,19.9,64.65451784,34,60.21356784,2.6,11.86881832,19.5,60.9252218
0.06236471,88.69943995,6.946347743,6.695706285,0.083351179,31.03920348,0,0,690.9969039,35.2875,407.9316987,45.36030973,30.10421095,24.17139256,0,0,0,0,0,0,19.4503408,2.374882749,2.6011201,42.89,45.96211366,2.63,5.568385938,14.87,65.45363908,14.3,53.87243736,36.2,63.51758794,4.6,39.21134826,22,70.53231939
0.06236471,88.69943995,6.866331987,6.334785314,0.260503851,71.79838208,0,0,585.1771936,27.175,407.9316987,45.36030973,25.24887703,18.10964083,0,0,0,0,0,0,21.63775848,2.641966013,4.480398258,42.89,45.96211366,1.87,1.501154734,14.87,65.45363908,17.7,60.90863073,35.8,62.83919598,13.9,95.60124935,23.8,76.53992395
0.05763123,76.93839452,12.43870748,90.66583696,0.035330714,12.63223398,0,0,536.7811441,23.7125,669.9022747,73.66054702,31.40760231,25.75929427,0.11,19.24553276,0,0,0,0,32.49189642,3.9672541,22.89981332,39.28,40.31655035,4.96,51.308699,19.06,84.52143569,9.5,40.06580613,19.9,33.98241206,6.5,62.40239459,12.8,27.2243346
0.05846283,78.00871189,12.22984012,88.92345986,0.025441808,8.923459863,0,0,543.5205748,24.325,669.9022747,73.66054702,7.057852542,2.129804663,0.51,70.07279947,0,0,0,0,33.77291439,4.123666139,26.14810205,24.29,15.29162512,4.9,49.61508853,13.96,59.93270189,7.1,30.41002278,11,12.44974874,5.5,51.26236335,14.8,37.47782003
0.05846283,78.00871189,12.43057598,90.62850031,1.078454903,98.54387057,0,0,3196.535354,96.7125,669.9022747,73.66054702,62.19348141,68.69565217,0.46,66.60489742,1,12.45275094,0,0,54.52436306,6.657413899,81.41879278,39.28,40.31655035,4.42,36.4126251,19.06,84.52143569,34.6,84.83928119,56.5,88.61809045,3.5,23.7506507,37.6,97.65525982
0.05846283,78.00871189,12.34257421,90.09334163,0.035722935,12.80647169,0,0,629.093773,30.5625,669.9022747,73.66054702,35.27949243,30.9010712,0.3,50.13898081,0,0,0.75,25.72737686,38.13056987,4.655735008,37.79713752,33.25,30.77018943,4.6,41.14703618,15.99,71.48554337,13.1,50.97443685,8.2,6.48241206,4.2,33.57626236,15.8,42.82636248
0.05763123,76.93839452,12.08348801,83.27317984,0.085691717,31.91039203,0,0,340.3085501,10.3625,669.9022747,73.66054702,3.597485125,0.756143667,0.1,16.63798809,0,0,0,0,29.76589936,3.6344104,17.06285003,29.45,24.01545364,5.75,69.98973569,15.09,66.77467597,6.1,26.42369021,13.1,17.48743719,4.6,39.21134826,6.4,3.269961977
0.04627871,45.14001245,8.839046316,33.76477909,0.124474726,44.3932794,4913.287036,96.75862069,424.498721,15.65,567.762768,66.4293743,33.51093999,28.58223062,0.2,35.6187955,6,58.69382612,5,75.67010309,44.98495948,5.492654617,56.63970131,25.35,17.17347956,3.31,13.13831152,16.45,73.80358923,24.4,72.08301696,30,54.03266332,10,86.19208745,5.1,1.292775665
0.0482775,55.38270068,9.005913699,37.48599876,0.064500245,23.84567517,1534.641035,91.5862069,455.7450804,17.725,510.9388711,61.58361434,30.76610086,24.87712665,0.06,8.762409001,4,43.78412432,1,35.71592211,40.17793175,4.905717486,43.36029869,26.14,18.53190429,2.02,2.040030793,17.36,77.7666999,10.2,42.66008605,31.6,56.38190955,4.3,35.02082249,15,38.78326996
0.04712258,48.69943995,9.25982095,41.39390168,0.197329716,61.56813939,1204.5641,90.20689655,789.6919245,43.4625,678.6544321,75.1467466,35.94983069,31.77063642,0.35,56.39973527,6,58.69382612,0,0,49.11667716,5.997136525,68.11449907,24.06,14.93020937,7.2,91.58326918,14.96,66.01445663,30.1,80.30878259,49,80.64070352,10.8,89.18532015,12.5,25.7287706
0.04632538,46.9943995,9.739247194,46.53391413,0.2737837,73.57809583,0.5231908,38.51724138,1004.771645,58.1375,548.0323607,64.49356813,74.22807329,83.8563327,0.295,47.98146923,10,82.96934061,1.25,38.99198167,52.54541132,6.415784285,76.90105787,50.99,57.96360917,4.3,33.73107519,20.38,88.62163509,24.9,73.07010883,60.8,92.19849246,12.2,92.64705882,20.6,65.18377693
0.04673761,47.38021157,9.494442807,44.46795271,0.354660656,81.59303049,212.0185044,80.86206897,824.0219329,45.925,562.1882348,65.82989884,46.60790035,46.66666667,0.32,52.64063534,7,66.73666527,0,0,46.77072767,5.710696558,61.55569384,50.06,56.63010967,5.7,68.86066205,19.99,87.5,23.2,70.22272842,46.4,77.98994975,5.7,53.8912025,20.3,63.96704689
0.05086891,63.69632856,8.530339737,23.54698195,0.012910957,4.816428127,347.4685818,83.75862069,73.29023575,0.6,468.0212671,56.27575871,29.92665682,23.83112791,0.1,16.63798809,13,91.87316254,4,70.42382589,37.16934114,4.538369171,34.87243311,28.31,22.39531406,5.11,55.3759302,18.04,80.7328016,8.8,37.28170084,12.3,15.32663317,7.9,74.7397189,7.1,4.512040558
0.04949079,59.90043559,8.290783439,17.98382078,0.041881784,15.09645302,1859.431526,92.51724138,370.5684811,12.275,615.9850472,69.25190458,49.02867257,50.2331443,0,0,15,94.56110878,2,52.89805269,44.30248903,5.409325111,54.92221531,27.29,20.7003988,7.41,93.19989736,12.09,46.64755733,14.7,54.61908378,28.1,50.67839196,5.9,56.19469027,8.5,8.504435995
0.04869943,57.10018668,8.393842676,20.17423771,0.066948241,24.79153703,1496.712413,91.48275862,78.37835785,0.775,556.0012869,65.10553266,65.28443833,73.27032136,0.2,35.6187955,17,96.78706426,5.5,77.61741123,53.27351345,6.504685411,78.76789048,73.56,81.13160518,2.47,4.285347703,12.72,52.19341974,24.8,72.94355859,39,67.61306533,4.2,33.57626236,13.2,29.1634981
0.04753555,50.98942128,9.614981057,45.74984443,0.308108441,77.36154325,546.796078,86.13793103,860.4312822,48.525,383.0308425,40.31472462,19.48229146,11.68241966,0.41,62.475182,5,51.21797564,0,0,41.49993564,5.067133899,47.15619166,22.7,12.72432702,2.87,7.775211701,13.46,57.16600199,12.9,50.51885599,18.2,30.03768844,7.3,69.9765747,9.6,12.34474018
0.0478999,52.05973864,9.107644571,39.34038581,0.136486103,47.59178594,5237.256719,96.93103448,437.9419042,16.55,565.8739731,66.26701636,20.36641011,12.64020164,0.45,65.91661152,8,72.15455691,0.1,2.520045819,39.92096568,4.87434198,42.6011201,29.55,24.28963111,3.79,21.82448037,17.83,80.04735793,11.5,46.81093394,19.8,33.76884422,7,67.47787611,7,4.245880862
0.06350576,91.05164904,12.36559189,90.30491599,0.185408439,59.45239577,38.95435432,70.68965517,820.1691376,45.675,693.8289152,77.36980142,43.61705239,42.43226213,0.235,40.92653872,0,0,3,63.66552119,53.85555254,6.575752267,79.9502178,57.64,66.41326022,2.22,2.89966641,18.3,81.89182453,17.2,60.14932928,23.9,42.4120603,4.4,36.4393545,16.2,45.03168568
0.06591477,95.27069073,13.1043838,94.18792782,0.057079746,20.858743,0.006692998,11.06896552,544.7398656,24.3875,788.168476,92.56900212,20.93341203,13.16950221,0.035,4.93712773,0,0,0,0,37.0904243,4.52873344,34.57373989,57.33,65.93968096,4.57,40.46702592,17.17,76.95663011,17.2,60.14932928,26.4,47.3241206,8,75.3774076,12.9,27.78200253
0.06591477,95.27069073,12.99556098,93.71499689,0.09833617,36.77660236,0,0,604.2554397,28.7,752.4423712,85.53765455,27.98742162,21.51228733,0.17,29.23891463,3,33.15833683,2.7,60.11454754,49.35611119,6.026371372,68.79900436,57.33,65.93968096,5.79,70.81088016,17.17,76.95663011,28.6,78.33459884,32.5,57.78894472,9.1,82.32691307,13.3,29.72116603
0.06350576,91.05164904,13.00918873,93.76477909,0.031114449,11.02675793,0,0,632.6890487,30.9125,693.8289152,77.36980142,47.04512327,47.38500315,0,0,0,0,0,0,35.01792077,4.27568117,29.14747978,54.48,62.4002991,5.26,59.18655376,18.44,82.4775673,23.5,70.69096431,26.6,47.75125628,8.7,79.72410203,10.5,15.85551331
0.06464682,93.62787803,13.0483386,93.9141257,0.051574495,18.66832607,0,0,600.5627981,28.4625,693.8289152,77.36980142,84.39802698,92.9552615,2.06,92.73328921,3,33.15833683,0,0,55.9155777,6.827280931,84.19415059,61.77,71.28614158,5.18,57.09520144,19.77,86.54037886,37.6,87.87648697,48.4,80.11306533,7.5,71.66840187,34.3,95.6400507
0.06464682,93.62787803,12.91021064,93.36652147,0.120674402,43.60920971,0,0,624.2171318,30.1125,693.8289152,77.36980142,92.36197029,98.27347196,0.12,20.31767042,3,33.15833683,0.5,22.08476518,51.63062872,6.304089511,74.62352209,63.59,72.91874377,5.09,54.84988453,16.07,71.83449651,30.3,80.57453809,51.6,83.58040201,5.8,55.0234253,24.4,78.46641318
0.06350576,91.05164904,13.05015073,93.9390168,0.054910024,19.96266335,46.57002009,71.86206897,1488.484268,77.8875,974.5661485,99.17572124,53.07134559,55.84120983,2.295,93.80542687,3,33.15833683,0.35,13.01260023,65.9338596,8.050511161,96.47790915,40.28,41.89930209,5.45,63.31793687,13.1,54.7108674,24.4,72.08301696,40.3,69.56030151,3.8,28.20145757,19.1,59.27756654
0.06591477,95.27069073,13.44944681,95.50715619,0.473702848,88.79900436,0,0,1472.440468,77.4875,692.3740729,76.63294617,72.26611154,81.80214241,0.255,43.65320979,0,0,4.2,70.90492554,63.2119362,7.718164855,94.44928438,38.86,39.49401795,5.41,62.39414935,11.96,45.8000997,26.8,76.04403948,41.1,70.66582915,9.6,84.57834461,19.4,60.55766793
0.06236471,88.69943995,12.78350118,92.84380834,0.109302951,40.19912881,6.363668819,56.44827586,1309.992758,72.55,967.8554155,99.13825403,37.15201147,33.34593573,0.12,20.31767042,3,33.15833683,0,0,49.37477262,6.028649929,68.84878656,40.5,42.24825523,5.37,61.40620991,14.4,62.83649053,10.1,42.29309036,26.1,46.6080402,5.1,45.78344612,12.5,25.7287706
0.06464682,93.62787803,12.85313981,93.130056,0.184923468,59.29060361,0,0,292.7447683,7.8625,693.8289152,77.36980142,88.88434699,96.00504096,0.235,40.92653872,0,0,0,0,48.82992978,5.962124727,67.38021157,61.77,71.28614158,3.02,9.507313318,19.77,86.54037886,33.5,83.97873956,46,77.4120603,5.3,48.25611661,14.5,35.81749049
0.06464682,93.62787803,7.112360995,7.293092719,0.074400683,27.56689484,9.578077036,59.86206897,794.4017194,43.8625,407.9316987,45.36030973,3.658197846,0.768746062,0.26,44.72534745,0,0,0,0,26.37373826,3.220228203,10.91474798,25.57,17.49750748,5.92,73.50526046,8.2,14.74327019,3.9,15.78081498,22.4,39.39698492,8.9,81.01249349,19.3,60.10139417
0.06350576,91.05164904,7.073866198,7.118855009,0.286270646,74.95955196,0.002381883,7.068965517,1863.817022,85.025,407.9316987,45.36030973,5.48186817,1.562696912,0.325,53.51422899,0,0,0,0,29.80492388,3.639175285,17.11263223,24.75,16.02691924,3.4,14.48550167,8.02,13.82103689,4.5,18.80536573,12.1,14.78643216,3.4,22.56637168,15.2,39.69581749
0.06236471,88.69943995,7.120200554,7.342874922,0.119792011,43.38518979,0,0,1110.92401,64.5625,407.9316987,45.36030973,5.017206478,1.310649023,0.25,43.29583058,0,0,0,0,24.0311164,2.934194539,7.280647169,27.46,20.92472582,3.7,20.27200411,8.41,16.52542373,6,25.8921792,14.8,21.50753769,1.7,4.229567933,28,86.79340938
0.06350576,91.05164904,7.128044213,7.380211574,0.082783941,30.85252022,0,0,995.1391542,57.5625,407.9316987,45.36030973,9.773988388,3.629489603,0.21,37.68365321,0,0,0,0,22.34763748,2.728642097,5.140012446,23,13.17298106,,,9.56,25.87238285,8.1,34.77600607,31.4,56.0678392,13,94.31285789,21.2,67.71863118
0.06464682,93.62787803,6.426506264,4.679527069,0.121417356,43.77100187,0.136146534,28.24137931,416.3148023,15.2375,330.8471364,31.90957912,37.37700159,33.61058601,0.42,63.07081403,0,0,0,0,30.88566116,3.771133092,19.75108899,57.49,66.17647059,4.07,28.35514498,13.95,59.88285145,11.8,47.77271577,42.4,72.62562814,10.8,89.18532015,21.7,69.45500634
0.06464682,93.62787803,6.416870949,4.642190417,0.037328828,13.34163037,0,0,1286.614397,71.85,389.7585261,41.17647059,43.46810272,42.11720227,0,0,0,0,0,0,22.69431381,2.770971209,5.650280025,40.95,43.04586241,6.45,82.90993072,18.9,83.86091725,25.3,73.8420653,68.2,96.65829146,10.5,88.07912546,26.2,83.07984791
0.06350576,91.05164904,6.733729375,5.824517735,0.038606682,13.9141257,0.745206257,40.79310345,1843.674394,84.675,484.7004158,58.58623704,24.26990642,17.0510397,0.175,30.16545334,0,0,20.2,98.30469645,36.88558491,4.503722591,33.90168015,20.31,9.608673978,,,7.16,8.424725823,17.5,60.6302202,39.5,68.4798995,,,19.7,61.52091255
0.06464682,93.62787803,6.110044677,3.546981954,0.024471598,8.624766646,0,0,248.5680743,5.9125,316.4364832,29.47421007,38.67877859,35.16068053,0,0,0,0,0.2,9.667812142,15.56099413,1.899994293,0.746733043,57.56,66.37587238,5.36,61.21375417,17.27,77.36789631,14.6,54.41660339,47.1,78.63065327,,,20.9,66.51457541
0.06464682,93.62787803,6.297869201,4.256378345,0.031847089,11.20099564,0,0,202.1712094,4.075,316.4364832,29.47421007,17.96752988,10.17013233,0,0,0,0,0,0,12.85457975,1.569541634,0.211574362,70.79,78.90079761,4.95,51.01360021,21.19,91.25124626,3.6,14.17362693,18.5,30.77889447,2.6,11.86881832,7.8,6.324461343
0.06473142,93.85189795,6.4133886,4.617299315,0.001379238,0.52271313,0,0,135.394139,2.075,814.8352654,94.71712252,33.58299595,28.70825457,0.1,16.63798809,0,0,10.2,91.24856816,29.71365438,3.628031298,16.83883012,30,24.96261216,8.41,97.84449577,13.32,55.98205384,,,16.6,25.9798995,,,14.8,37.47782003
0.07156633,99.0665837,10.17201319,50.25513379,0.095501708,35.6813939,0.209889611,31.5862069,891.5338121,50.9,459.1316264,55.13925315,6.36367278,1.827347196,0.725,79.21906023,1,12.45275094,2,52.89805269,43.61529227,5.325418522,53.09271935,49.16,55.54586241,5.11,55.3759302,18.97,84.07278166,13.2,51.22753733,11.9,14.48492462,2.4,9.721499219,8,6.894803549
0.07156633,99.0665837,9.862357754,47.76602365,0.081767649,30.49159925,0.454122177,36.96551724,651.8646251,32.2875,458.7705739,55.05182965,29.47306063,23.32703214,0.5,69.39774983,1,12.45275094,17,97.20504009,51.00005855,6.227097018,72.78158058,52.99,60.21934197,6.3,80.34385425,19.95,87.31306082,10.4,43.40673247,23.5,41.65829146,7.1,68.40187402,16,43.89100127
0.07000067,98.66832607,9.699019292,46.26011201,0.32951876,79.31549471,0,0,1469.676115,77.4125,319.4269831,29.67403522,28.74353722,22.47006931,1.19,87.72998015,0,0,0,0,40.35666537,4.927540826,43.77100187,60.02,69.03040877,6.32,80.72876572,22.76,94.67846461,14.1,53.40420147,33.9,60.01256281,8.6,78.96928683,17.1,49.72116603
0.06236471,88.69943995,7.124797947,7.355320473,0.071574562,26.55880523,0,0,896.2428377,51.2875,407.9316987,45.36030973,11.17408907,4.549464398,0.46,66.60489742,0,0,0,0,26.58220777,3.245682289,11.2383323,27.21,20.37637089,,,8.45,16.74975075,4,16.2110858,23.5,41.65829146,13,94.31285789,19.9,62.4207858
0.06236471,88.69943995,7.178130433,7.616677038,0.036707759,13.15494711,0,0,713.4342154,37.225,407.9316987,45.36030973,12.51808643,5.633270321,0.35,56.39973527,0,0,0,0,23.71571998,2.895684699,6.857498444,28.44,22.66949153,,,8.78,19.35443669,1.2,2.708175146,22.2,38.90703518,5.2,46.99375325,24.4,78.46641318
0.06464682,93.62787803,6.434079061,4.754200373,0.036354248,13.01804605,0,0,364.6930532,11.95,383.5672559,40.32721369,33.41005923,28.44360428,0.11,19.24553276,0,0,0.7,24.83390607,19.10082915,2.332207446,2.377100187,71.47,79.33698903,5.5,64.47267129,21.39,92.03639083,28.7,78.51176917,47.5,79.13316583,1.3,2.290473712,19.4,60.55766793
0.06727674,97.10018668,8.082900299,14.56129434,0.02162955,7.803360299,0.86928876,41.79310345,1822.975136,84.2625,701.7497425,77.83189709,56.02434758,60.11342155,1.12,86.75049636,2,23.87652247,5.25,76.74684994,51.015279,6.228955433,72.81891724,101.72,93.12063809,5.2,57.5570952,28.69,99.43918245,24.7,72.63983802,53.4,85.50251256,6.9,66.60593441,23.7,76.34980989
0.06591477,95.27069073,9.20798389,40.73428749,0.072405511,26.85749844,0,0,448.6957912,17.3375,117.0700907,4.383664294,67.77890758,76.25708885,0.255,43.65320979,0,0,0,0,30.25094885,3.693634846,18.24517735,66.11,75.42372881,5.46,63.53605337,22.69,94.57876371,41.2,90.76183245,57.2,89.35929648,9.5,83.97969807,30.8,91.7617237
0.06464682,93.62787803,9.308091099,42.07840697,0.069667277,25.81207218,0,0,410.4767652,14.9375,98.90412872,0.674409891,63.32115732,70.52299937,0.06,8.762409001,0,0,0,0,26.696478,3.259634661,11.42501556,77.79,83.92323031,4.14,29.88196048,26.68,98.77866401,42.2,91.53378891,72.1,98.09045226,11.9,91.94429984,14.8,37.47782003
0.05530288,72.54511512,8.889686309,34.93466086,0.050490395,18.2327318,0,0,876.6680293,49.6625,358.7883304,36.8802298,24.90992437,17.74417139,0.17,29.23891463,5,51.21797564,0,0,25.34519713,3.094643535,9.184816428,37.94,37.89880359,1.87,1.501154734,22.52,94.2671984,8.9,37.64869653,34.1,60.27638191,4.4,36.4393545,19.5,60.9252218
0.05864821,78.2576229,7.759060985,11.32545115,0.02601116,9.135034225,5.65440499,55.37931034,208.7117557,4.3875,354.1268348,36.4306232,16.44573403,8.859483302,0,0,18,97.52204956,7,83.27605956,35.7583384,4.366086016,30.98942128,32.21,29.12512463,7.14,91.27534001,16.12,72.08374875,11.8,47.77271577,22.7,39.97487437,12.2,92.64705882,20.3,63.96704689
0.05613032,74.18792782,10.27968861,50.95208463,0.030896086,10.91474798,0,0,483.8661964,19.7625,458.1834764,55.01436243,38.3546783,34.70699433,0,0,13,91.87316254,0,0,29.97477602,3.659914198,17.57311761,51.41,58.37487537,3.39,14.38285861,23.92,96.52293121,14.9,55.13793976,31.7,56.57035176,13.2,94.66423738,26.2,83.07984791
0.0685917,97.59800871,10.73046762,53.25451151,0.13716819,47.84069695,8.373911333,58.82758621,1698.552672,81.9125,237.4788892,10.20357187,28.35661981,21.95337114,0.325,53.51422899,0,0,1.45,40.09163803,44.97335498,5.491237711,56.5899191,57.17,65.64057827,5.43,62.88170387,21.1,90.61565304,25.8,74.65198684,37,64.53517588,2.9,15.83810515,18.8,57.85804816
0.05846283,78.00871189,12.37478489,90.34225264,0.114349524,41.68014935,0,0,287.8277077,7.6375,669.9022747,73.66054702,64.272354,71.93446755,0.195,32.03176704,0,0,3,63.66552119,47.48990656,5.798508158,63.52209085,35.75,34.68344965,5.02,52.84834488,17.26,77.30558325,14,53.12579094,28.1,50.67839196,3.9,29.41176471,13.3,29.72116603
0.05938691,79.98755445,12.31637863,89.76975731,0.076561268,28.6123211,0,0,558.676514,25.4125,669.9022747,73.66054702,41.48124459,39.15563957,0.45,65.91661152,0,0,3,63.66552119,46.57484944,5.686779866,61.10765401,44.72,48.45463609,2.93,8.416730819,19.95,87.31306082,10.6,44.01417363,17.5,28.41708543,3.1,18.31077564,15.9,43.28263625
0.05846283,78.00871189,12.28714525,89.5706285,0.026904804,9.508400747,0,0,511.0588236,21.8,669.9022747,73.66054702,15.86381566,8.367989918,0.11,19.24553276,0,0,0,0,30.58994248,3.7350259,19.10392035,39.28,40.31655035,3.11,10.40544008,19.06,84.52143569,4,16.2110858,5.8,2.474874372,2.3,8.69338886,6.4,3.269961977
0.06591477,95.27069073,11.91505558,73.80211574,0.04943841,17.72246422,1.34970331,44.65517241,1111.448094,64.6,688.3091054,76.27076308,19.13481701,11.25393825,0.185,31.38318994,1,12.45275094,2,52.89805269,43.25953144,5.281980196,52.33354076,23.94,14.74327019,5.86,72.32486528,11.1,38.65902293,6.8,29.29638066,13.8,19.12060302,4.3,35.02082249,9.1,10.54499366
0.06236471,88.69943995,12.62844905,91.94772869,0.927072999,97.73490977,0,0,2273.748343,90.425,693.8289152,77.36980142,32.40877202,27.18336484,0.395,60.22501655,0,0,0,0,49.12456221,5.998099288,68.13939017,61.77,71.28614158,4,26.63587375,19.77,86.54037886,25.3,73.8420653,25.2,44.87437186,2.8,14.39354503,15.8,42.82636248
0.05545301,72.85625389,12.30326223,89.6453018,0.778357867,96.4903547,0,0,4210.645392,99.1125,669.9022747,73.66054702,42.05487619,39.92438563,0.82,81.87954997,4,43.78412432,0,0,58.58867731,7.153665862,88.91101431,34.17,31.97906281,4.75,45.34257121,18.88,83.82352941,10.5,43.77372817,15,22.01005025,6.1,58.35502343,8.2,7.389100127
0.06350576,91.05164904,12.65529508,92.1717486,0.79461961,96.71437461,0,0,3097.85776,96.35,693.8289152,77.36980142,55.85463958,59.7731569,0.935,84.19589676,0,0,0,0,57.76684655,7.05332049,87.35532047,38.54,38.94566301,5.71,69.15576084,12.87,53.10319043,24.7,72.63983802,38.7,67.17336683,6.8,65.62988027,18.9,58.22560203
0.06464682,93.62787803,12.8230255,93.0056005,0.294251728,75.706285,0,0,752.6844753,40.575,693.8289152,77.36980142,65.23265999,73.21991178,0.355,56.69093316,0,0,0,0,53.11069311,6.48480508,78.38207841,61.77,71.28614158,7.97,96.2920195,19.77,86.54037886,40.2,90.15439129,42.6,72.83919598,8.6,78.96928683,21.2,67.71863118
0.06464682,93.62787803,12.82113378,92.99315495,0.129755819,45.79962663,0,0,670.9950199,33.8,693.8289152,77.36980142,61.13749426,67.34719597,1.03,85.47981469,0,0,0,0,52.837082,6.451397217,77.71001867,42.65,45.58823529,4.74,45.0603028,12.23,47.75672981,24.5,72.24753227,41.4,71.21859296,6.4,61.53045289,21.6,69.15082383
0.06236471,88.69943995,12.79707156,92.88114499,0.208616668,63.67143746,0,0,311.0630482,8.9125,693.8289152,77.36980142,73.49025242,83.01197227,0.025,3.639973527,0,0,0,0,40.29894227,4.920492846,43.69632856,65.1,74.4890329,3.74,20.88786246,22.16,93.63160518,24.7,72.63983802,39.4,68.26633166,2.3,8.69338886,21.5,68.93536122
0.06236471,88.69943995,12.6541345,92.15930305,0.376614525,83.22339764,0,0,1341.608467,73.5625,693.8289152,77.36980142,32.20340124,26.84310019,0.56,72.97154203,0,0,0,0,47.96155739,5.85609663,64.89110143,48.88,54.97258225,4.66,42.8021555,16.49,73.90329013,11.8,47.77271577,20.6,35.56532663,5.9,56.19469027,21.3,68.11153359
0.060311,82.47666459,12.58564577,91.67392657,0.194231257,60.94586185,0,0,635.2441974,31.1,716.5639959,78.61870863,46.99237018,47.28418399,0.07,9.556585043,0,0,0,0,44.14103862,5.389612048,54.44928438,34.96,33.36241276,4.46,37.58018989,14.55,63.74626122,24.6,72.51328778,38.9,67.44974874,10.1,86.75169183,20.9,66.51457541
0.07000067,98.66832607,9.427309442,43.63410081,0.063818703,23.63410081,0,0,2652.637945,93.8,326.6668863,30.76058449,15.08916363,7.586641462,1.46,89.9404368,1,12.45275094,0,0,35.62203757,4.349443712,30.66583696,52.77,59.98255234,4.51,38.96587118,19.37,85.46859422,8.7,36.90205011,19,32.04773869,2.3,8.69338886,19.4,60.55766793
0.07000067,98.66832607,9.423916669,43.59676416,0.162229888,54.23771002,0,0,1337.401962,73.45,320.2268903,29.98626202,22.3985197,14.98424701,0.335,54.63931171,0,0,0,0,32.46083187,3.963461124,22.86247666,48,53.50199402,6,75.12188863,17.13,76.75722832,9.3,39.20526449,25.2,44.87437186,2.6,11.86881832,14.3,34.8035488
0.07156633,99.0665837,9.802358166,47.05662726,0.2671343,72.63223398,0,0,3628.018458,98,378.2603474,39.82765081,0.683198381,0.063011972,0,0,0,0,0,0,33.26410321,4.061540394,24.90354698,46.98,52.00648056,,,20.37,88.5219342,7.2,30.86560364,25.2,44.87437186,,,17,49.02408112
0.0685917,97.59800871,9.001844292,37.3739888,0.006927292,2.850031114,0.079031476,23.96551724,1627.105927,80.6625,487.8942556,58.92344199,2.163461538,0.365469439,0.485,68.06088683,1,12.45275094,13.75,95.05154639,44.08588348,5.382877616,54.31238332,74.23,81.56779661,,,22,93.43220339,4.7,19.75449253,18.3,30.28894472,13,94.31285789,13.4,30.20278834
0.07156633,99.0665837,9.491457532,44.43061605,0.052821608,19.29060361,9.64e-06,0.448275862,1121.184514,65.0375,507.7680945,61.34632197,23.48570311,16.1436673,0,0,0,0,2,52.89805269,32.32016255,3.946285428,22.61356565,42.38,45.1894317,3.61,18.39876828,16.96,75.89730808,7.7,32.94102759,25.9,46.18090452,7.2,69.13066111,11.3,19.80988593
0.07156633,99.0665837,9.790050436,46.9197262,0.141315119,49.01057872,0.329372738,34.55172414,3314.792673,97.1375,321.0265673,30.26102161,5.126042857,1.38626339,0.1,16.63798809,0,0,2,52.89805269,37.84352253,4.620686584,36.88861232,58.98,67.95862413,7.38,93.05876315,22.39,94.055334,6.7,28.82814477,21.4,36.98492462,6.2,59.38313378,15.6,41.86311787
0.06727674,97.10018668,9.36291344,42.71313006,0.034938181,12.47044182,368.3112565,84,770.6832853,42.0375,237.4788892,10.20357187,32.40334409,27.15816005,0.31,51.72733289,0,0,5.2,76.35738832,46.90680149,5.727311145,61.99128811,57.95,66.76221336,4.62,41.72440339,20.05,87.61216351,19.4,63.75601114,36.6,64.03266332,9.9,85.82769391,14.7,36.6539924
0.06464682,93.62787803,8.53047243,23.5594275,0.056568023,20.62227754,0,0,430.5406086,15.9625,321.8115409,30.44835769,31.10927702,25.31821046,0,0,0,0,0.2,9.667812142,19.64395955,2.398523559,2.750466708,62.02,71.48554337,4.78,46.2920195,21.04,90.46610169,16.7,59.11161731,50.4,82.36180905,5.4,49.85684539,11,18.46641318
0.06464682,93.62787803,8.859281233,34.25015557,0.041442672,14.88487866,2.117377542,48.10344828,505.7074588,21.2875,223.5116872,8.804795804,29.17369115,22.97416509,0.26,44.72534745,0,0,0.2,9.667812142,26.32548466,3.214336448,10.81518357,77.79,83.92323031,5.21,57.72389017,26.68,98.77866401,24.1,71.55150595,42.2,72.39949749,6.6,63.41749089,18.5,56.4765526
0.06350576,91.05164904,8.902873694,35.23335408,0.024345535,8.587429994,41.27530064,71.03448276,378.7650041,12.6875,237.4788892,10.20357187,25.50345438,18.4120983,1.35,89.30509596,0,0,0,0,30.22383912,3.690324753,18.19539515,59.99,68.96809571,4.67,43.08442392,19.83,86.87686939,20.6,65.79347001,28.6,51.57035176,9.1,82.32691307,15.2,39.69581749
0.05763123,76.93839452,9.016764889,37.71001867,0.128079224,45.40136901,0,0,948.9620889,54.975,282.1941918,19.09579118,17.38920743,9.59042218,0.39,59.86763733,6,58.69382612,4,70.42382589,33.93248331,4.143149472,26.43434972,38.17,38.29760718,5.14,56.12009238,21.57,92.55982054,7.5,32.1564161,23,40.55276382,7.9,74.7397189,12.6,26.17237009
0.05846283,78.00871189,9.591176708,45.42626011,0.059495903,21.64281269,0,0,2519.175908,92.8,609.6153096,69.01461221,3.943592236,0.919974795,0.1,16.63798809,0,0,0,0,27.9084339,3.407614236,13.77722464,46.72,51.63260219,5.61,67.16705158,27.04,98.92821535,13.6,52.12604404,21.8,37.88944724,7.8,74.10203019,11.8,22.10392902
